,participant_id,age,gender,hearing_problems,speech_problems,years_actively_using_music_tech,frequency_using_music_tech,years_actively_making_music,frequency_making_music,years_actively_singing,frequency_singing
104,4685503840387072,35,m,False,False,0.0,Never,0.0,Less than once or twice a year,0.0,Never
105,5144068640210944,35,m,False,False,20.0,Once or twice a week,3.0,Less than once or twice a year,0.0,Never
106,5169302646816768,35,f,False,False,0.0,Never,10.0,Once or twice a year,30.0,More than once or twice a week
107,5175325533143040,35,m,False,False,0.0,Never,0.0,Never,0.0,Less than once or twice a year
108,5449299081035776,35,f,False,False,48.0,Once or twice a year,38.0,Once or twice a month,5.0,Once or twice a month
109,5767494685949952,35,f,False,False,38.0,Once or twice a month,0.0,Never,0.0,Less than once or twice a year
110,5968158779244544,35,m,False,False,30.0,Once or twice a month,32.0,Once or twice a month,26.0,Once or twice a week
111,6092618341548032,35,m,False,False,20.0,Once or twice a month,22.0,More than once or twice a week,20.0,More than once or twice a week
112,4716705167179776,36,m,False,False,0.0,Never,0.0,Never,0.0,Never
113,5748291350298624,36,m,False,False,38.0,Once or twice a month,2.0,Once or twice a year,40.0,Once or twice a year
114,5760458992648192,36,f,False,False,0.0,Never,50.0,More than once or twice a week,145.0,More than once or twice a week
115,6261447063502848,36,m,False,False,0.0,Never,0.0,Never,0.0,Never
116,5180878120550400,37,f,False,False,60.0,Once or twice a week,72.0,Once or twice a week,5.0,Once or twice a month
117,5504318685839360,37,m,False,False,0.0,Never,0.0,Never,0.0,Once or twice a week
118,5995210630758400,37,m,False,False,0.0,Never,0.0,Once or twice a week,0.0,Never
119,6083063113056256,37,m,False,False,106.0,Once or twice a month,56.0,More than once or twice a week,8.0,More than once or twice a week
120,6637036584828928,37,f,False,False,3.0,Once or twice a month,3.0,Once or twice a month,20.0,More than once or twice a week
121,4696614920781824,38,m,False,False,2.0,Once or twice a year,2.0,Once or twice a year,0.0,Never
122,5069346409807872,38,f,False,False,0.0,Never,0.0,Never,0.0,Never
123,5107299425189888,38,m,False,False,80.0,More than once or twice a week,22.0,More than once or twice a week,2.0,Once or twice a year
124,4820945634066432,39,m,False,False,0.0,Never,0.0,Never,0.0,Never
125,4995439954755584,39,f,False,False,0.0,Never,0.0,Never,0.0,Never
126,5714163003293696,39,m,False,False,20.0,Once or twice a month,0.0,Never,0.0,Less than once or twice a year
127,5954972424339456,39,f,False,False,0.0,Never,0.0,Never,0.0,Never
128,5962936367448064,39,m,False,False,0.0,Never,0.0,Never,107.0,Once or twice a month
129,6187997754032128,39,f,False,False,0.0,Never,0.0,Never,0.0,Never
130,6266739000082432,39,f,False,False,116.0,Once or twice a year,0.0,Less than once or twice a year,0.0,More than once or twice a week
131,6288672861192192,39,m,False,False,72.0,Less than once or twice a year,72.0,Never,0.0,Less than once or twice a year
132,5198239720538112,40,m,False,False,22.0,More than once or twice a week,28.0,More than once or twice a week,0.0,Never
133,5660980839186432,40,m,False,False,40.0,Once or twice a month,13.0,Less than once or twice a year,130.0,Once or twice a month
134,5701241594183680,40,m,False,False,27.0,More than once or twice a week,25.0,More than once or twice a week,37.0,Once or twice a month
135,5924159255216128,40,f,False,False,0.0,Never,5.0,Once or twice a year,25.0,More than once or twice a week
136,5962509018202112,40,f,False,False,0.0,Never,0.0,Never,0.0,Never
137,4677380715053056,41,m,False,False,0.0,Never,0.0,Never,30.0,More than once or twice a week
138,4704251372634112,41,m,False,False,0.0,Never,0.0,Never,0.0,Less than once or twice a year
139,5153329663442944,41,f,False,False,126.0,Once or twice a month,77.0,Once or twice a year,96.0,More than once or twice a week
140,5203137593868288,41,m,False,False,1.0,Once or twice a year,1.0,Once or twice a month,5.0,Once or twice a month
141,5685057352105984,41,m,False,False,0.0,Never,2.0,More than once or twice a week,0.0,Never
142,6051403835375616,41,m,False,False,0.0,Never,0.0,Never,0.0,Never
143,6382072562188288,41,f,False,False,0.0,Never,5.0,Less than once or twice a year,0.0,Never
144,5715426797420544,42,m,False,False,100.0,Once or twice a year,45.0,Once or twice a month,45.0,Once or twice a month
145,5753627847163904,42,f,True,False,30.0,Less than once or twice a year,5.0,Never,32.0,Once or twice a week
146,6675983348269056,42,f,False,False,0.0,Never,0.0,Never,0.0,Once or twice a month
147,4713964978044928,43,f,False,False,0.0,Never,0.0,Never,0.0,Never
148,5159696684023808,43,m,False,False,0.0,Never,0.0,Never,0.0,Never
149,6287631331622912,43,f,False,False,15.0,Once or twice a year,35.0,Once or twice a week,25.0,Once or twice a month
150,4953087282249728,44,f,False,False,39.0,Less than once or twice a year,0.0,Never,0.0,Once or twice a month
